"sicbl_vintage","sicbl_code","sicbl_nhs_code","sicbl_name","icb_code","icb_name","index","index_label","scale","avg_score","weight_pop","n_lsoa","mhclg_comparison_available"
2023,"E38000136","10Q","NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q","E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","income","Income","rate_0_1",0.133857,720757,419,TRUE
2023,"E38000137","10R","NHS Hampshire and Isle of Wight ICB - 10R","E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","income","Income","rate_0_1",0.259442,208949,125,TRUE
2023,"E38000141","03L","NHS South Yorkshire ICB - 03L","E54000061","NHS South Yorkshire Integrated Care Board","income","Income","rate_0_1",0.295903,268267,170,TRUE
2023,"E38000143","01G","NHS Greater Manchester ICB - 01G","E54000057","NHS Greater Manchester Integrated Care Board","income","Income","rate_0_1",0.312153,278867,161,TRUE
2023,"E38000146","03N","NHS South Yorkshire ICB - 03N","E54000061","NHS South Yorkshire Integrated Care Board","income","Income","rate_0_1",0.278424,564702,343,TRUE
2023,"E38000150","11X","NHS Somerset ICB - 11X","E54000038","NHS Somerset Integrated Care Board","income","Income","rate_0_1",0.181012,577091,339,TRUE
2023,"E38000153","05Q","NHS Staffordshire and Stoke-on-Trent ICB - 05Q","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","income","Income","rate_0_1",0.176962,231478,140,TRUE
2023,"E38000161","01T","NHS Cheshire and Merseyside ICB - 01T","E54000008","NHS Cheshire and Merseyside Integrated Care Board","income","Income","rate_0_1",0.280165,163734,112,TRUE
2023,"E38000163","00N","NHS North East and North Cumbria ICB - 00N","E54000050","NHS North East and North Cumbria Integrated Care Board","income","Income","rate_0_1",0.316712,148608,103,TRUE
2023,"E38000168","99G","NHS Mid and South Essex ICB - 99G","E54000026","NHS Mid and South Essex Integrated Care Board","income","Income","rate_0_1",0.251658,180884,108,TRUE
2023,"E38000170","01V","NHS Cheshire and Merseyside ICB - 01V","E54000008","NHS Cheshire and Merseyside Integrated Care Board","income","Income","rate_0_1",0.194821,117305,79,TRUE
2023,"E38000172","01X","NHS Cheshire and Merseyside ICB - 01X","E54000008","NHS Cheshire and Merseyside Integrated Care Board","income","Income","rate_0_1",0.271467,184728,121,TRUE
2023,"E38000173","05V","NHS Staffordshire and Stoke-on-Trent ICB - 05V","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","income","Income","rate_0_1",0.15265,159211,93,TRUE
2023,"E38000174","01W","NHS Greater Manchester ICB - 01W","E54000057","NHS Greater Manchester Integrated Care Board","income","Income","rate_0_1",0.188249,297191,191,TRUE
2023,"E38000175","05W","NHS Staffordshire and Stoke-on-Trent ICB - 05W","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","income","Income","rate_0_1",0.323676,268058,168,TRUE
2023,"E38000176","00P","NHS North East and North Cumbria ICB - 00P","E54000050","NHS North East and North Cumbria Integrated Care Board","income","Income","rate_0_1",0.308055,277512,185,TRUE
2023,"E38000185","07G","NHS Mid and South Essex ICB - 07G","E54000026","NHS Mid and South Essex Integrated Care Board","income","Income","rate_0_1",0.237152,176788,100,TRUE
2023,"E38000187","02A","NHS Greater Manchester ICB - 02A","E54000057","NHS Greater Manchester Integrated Care Board","income","Income","rate_0_1",0.171126,236651,139,TRUE
2023,"E38000188","03Q","NHS Humber and North Yorkshire ICB - 03Q","E54000051","NHS Humber and North Yorkshire Integrated Care Board","income","Income","rate_0_1",0.132098,364227,212,TRUE
2023,"E38000190","03R","NHS West Yorkshire ICB - 03R","E54000054","NHS West Yorkshire Integrated Care Board","income","Income","rate_0_1",0.255683,356978,215,TRUE
2023,"E38000194","02E","NHS Cheshire and Merseyside ICB - 02E","E54000008","NHS Cheshire and Merseyside Integrated Care Board","income","Income","rate_0_1",0.181992,211797,132,TRUE
2023,"E38000197","07H","NHS Hertfordshire and West Essex ICB - 07H","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","income","Income","rate_0_1",0.178172,322128,185,TRUE
2023,"E38000200","02G","NHS Lancashire and South Cumbria ICB - 02G","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","income","Income","rate_0_1",0.194988,119360,73,TRUE
2023,"E38000201","04V","NHS Leicester, Leicestershire and Rutland ICB - 04V","E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","income","Income","rate_0_1",0.155671,413498,234,TRUE
2023,"E38000204","07K","NHS Suffolk and North East Essex ICB - 07K","E54000023","NHS Suffolk and North East Essex Integrated Care Board","income","Income","rate_0_1",0.163191,237570,137,TRUE
2023,"E38000205","02H","NHS Greater Manchester ICB - 02H","E54000057","NHS Greater Manchester Integrated Care Board","income","Income","rate_0_1",0.239129,334014,200,TRUE
2023,"E38000208","12F","NHS Cheshire and Merseyside ICB - 12F","E54000008","NHS Cheshire and Merseyside Integrated Care Board","income","Income","rate_0_1",0.263019,322439,209,TRUE
2023,"E38000212","13T","NHS North East and North Cumbria ICB - 13T","E54000050","NHS North East and North Cumbria Integrated Care Board","income","Income","rate_0_1",0.279774,504324,306,TRUE
2023,"E38000215","01H","NHS North East and North Cumbria ICB - 01H","E54000050","NHS North East and North Cumbria Integrated Care Board","income","Income","rate_0_1",0.187269,322409,207,TRUE
2023,"E38000217","14L","NHS Greater Manchester ICB - 14L","E54000057","NHS Greater Manchester Integrated Care Board","income","Income","rate_0_1",0.371763,566778,295,TRUE
2023,"E38000221","15A","NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A","E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","income","Income","rate_0_1",0.145374,519522,302,TRUE
2023,"E38000222","15C","NHS Bristol, North Somerset and South Gloucestershire ICB - 15C","E54000039","NHS Bristol, North Somerset and South Gloucestershire Integrated Care Board","income","Income","rate_0_1",0.184304,993108,581,TRUE
2023,"E38000223","14Y","NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y","E54000044","NHS Buckinghamshire, Oxfordshire and Berkshire West Integrated Care Board","income","Income","rate_0_1",0.139744,563782,335,TRUE
2023,"E38000225","15F","NHS West Yorkshire ICB - 15F","E54000054","NHS West Yorkshire Integrated Care Board","income","Income","rate_0_1",0.245665,820802,488,TRUE
2023,"E38000226","02M","NHS Lancashire and South Cumbria ICB - 02M","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","income","Income","rate_0_1",0.187529,200311,121,TRUE
2023,"E38000227","01E","NHS Lancashire and South Cumbria ICB - 01E","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","income","Income","rate_0_1",0.23463,211900,127,TRUE
2023,"E38000228","01K","NHS Lancashire and South Cumbria ICB - 01K","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","income","Income","rate_0_1",0.174725,331324,203,TRUE
2023,"E38000230","15N","NHS Devon ICB - 15N","E54000037","NHS Devon Integrated Care Board","income","Income","rate_0_1",0.196775,1232580,729,TRUE
2023,"E38000231","92G","NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G","E54000040","NHS Bath and North East Somerset, Swindon and Wiltshire Integrated Care Board","income","Income","rate_0_1",0.158906,954449,569,TRUE
2023,"E38000232","36J","NHS West Yorkshire ICB - 36J","E54000054","NHS West Yorkshire Integrated Care Board","income","Income","rate_0_1",0.337195,604663,342,TRUE
2023,"E38000233","27D","NHS Cheshire and Merseyside ICB - 27D","E54000008","NHS Cheshire and Merseyside Integrated Care Board","income","Income","rate_0_1",0.165329,768386,466,TRUE
2023,"E38000234","84H","NHS North East and North Cumbria ICB - 84H","E54000050","NHS North East and North Cumbria Integrated Care Board","income","Income","rate_0_1",0.265579,527704,330,TRUE
2023,"E38000235","97R","NHS Sussex ICB - 97R","E54000064","NHS Sussex Integrated Care Board","income","Income","rate_0_1",0.214272,551007,332,TRUE
2023,"E38000236","18C","NHS Herefordshire and Worcestershire ICB - 18C","E54000019","NHS Herefordshire and Worcestershire Integrated Care Board","income","Income","rate_0_1",0.184268,798019,491,TRUE
2023,"E38000237","91Q","NHS Kent and Medway ICB - 91Q","E54000032","NHS Kent and Medway Integrated Care Board","income","Income","rate_0_1",0.210967,1877417,1107,TRUE
2023,"E38000238","71E","NHS Lincolnshire ICB - 71E","E54000013","NHS Lincolnshire Integrated Care Board","income","Income","rate_0_1",0.212816,775864,435,TRUE
2023,"E38000239","26A","NHS Norfolk and Waveney ICB - 26A","E54000022","NHS Norfolk and Waveney Integrated Care Board","income","Income","rate_0_1",0.207501,1042267,624,TRUE
2023,"E38000240","93C","NHS North Central London ICB - 93C","E54000028","NHS North Central London Integrated Care Board","income","Income","rate_0_1",0.311294,1417144,806,TRUE
2023,"E38000241","42D","NHS Humber and North Yorkshire ICB - 42D","E54000051","NHS Humber and North Yorkshire Integrated Care Board","income","Income","rate_0_1",0.156494,430525,269,TRUE
2023,"E38000243","52R","NHS Nottingham and Nottinghamshire ICB - 52R","E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","income","Income","rate_0_1",0.239458,1042493,615,TRUE
2023,"E38000244","72Q","NHS South East London ICB - 72Q","E54000030","NHS South East London Integrated Care Board","income","Income","rate_0_1",0.239577,1796537,1040,TRUE
2023,"E38000245","36L","NHS South West London ICB - 36L","E54000031","NHS South West London Integrated Care Board","income","Income","rate_0_1",0.20421,1511629,878,TRUE
2023,"E38000247","16C","NHS North East and North Cumbria ICB - 16C","E54000050","NHS North East and North Cumbria Integrated Care Board","income","Income","rate_0_1",0.302358,689123,425,TRUE
2023,"E38000249","M1J4Y","NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y","E54000024","NHS Bedfordshire, Luton and Milton Keynes Integrated Care Board","income","Income","rate_0_1",0.228282,1016380,587,TRUE
2023,"E38000251","B2M3M","NHS Coventry and Warwickshire ICB - B2M3M","E54000018","NHS Coventry and Warwickshire Integrated Care Board","income","Income","rate_0_1",0.214502,960602,557,TRUE
2023,"E38000252","D4U1Y","NHS Frimley ICB - D4U1Y","E54000034","NHS Frimley Integrated Care Board","income","Income","rate_0_1",0.160827,774255,455,TRUE
2023,"E38000253","D9Y0V","NHS Hampshire and Isle of Wight ICB - D9Y0V","E54000042","NHS Hampshire and Isle of Wight Integrated Care Board","income","Income","rate_0_1",0.172934,1633583,1001,TRUE
2023,"E38000254","X2C4Y","NHS West Yorkshire ICB - X2C4Y","E54000054","NHS West Yorkshire Integrated Care Board","income","Income","rate_0_1",0.269157,437794,260,TRUE
2023,"E38000255","A3A8R","NHS North East London ICB - A3A8R","E54000029","NHS North East London Integrated Care Board","income","Income","rate_0_1",0.335561,2026631,1087,TRUE
2023,"E38000256","W2U3Z","NHS North West London ICB - W2U3Z","E54000027","NHS North West London Integrated Care Board","income","Income","rate_0_1",0.283553,2117102,1183,TRUE
2023,"E38000257","M2L0M","NHS Shropshire, Telford and Wrekin ICB - M2L0M","E54000011","NHS Shropshire, Telford and Wrekin Integrated Care Board","income","Income","rate_0_1",0.207349,516479,313,TRUE
2023,"E38000258","15E","NHS Birmingham and Solihull ICB - 15E","E54000055","NHS Birmingham and Solihull Integrated Care Board","income","Income","rate_0_1",0.381584,1372005,793,TRUE
2023,"E38000259","D2P2L","NHS Black Country ICB - D2P2L","E54000062","NHS Black Country Integrated Care Board","income","Income","rate_0_1",0.337879,1223619,723,TRUE
2023,"E38000260","06H","NHS Cambridgeshire and Peterborough ICB - 06H","E54000056","NHS Cambridgeshire and Peterborough Integrated Care Board","income","Income","rate_0_1",0.184897,928260,527,TRUE
2023,"E38000261","15M","NHS Derby and Derbyshire ICB - 15M","E54000058","NHS Derby and Derbyshire Integrated Care Board","income","Income","rate_0_1",0.219528,1067075,651,TRUE
2023,"E38000262","78H","NHS Northamptonshire ICB - 78H","E54000059","NHS Northamptonshire Integrated Care Board","income","Income","rate_0_1",0.191295,792755,443,TRUE
2023,"E38000263","01Y","NHS Greater Manchester ICB - 01Y","E54000057","NHS Greater Manchester Integrated Care Board","income","Income","rate_0_1",0.295594,232806,142,TRUE
2023,"E38000264","92A","NHS Surrey Heartlands ICB - 92A","E54000063","NHS Surrey Heartlands Integrated Care Board","income","Income","rate_0_1",0.12788,1060683,624,TRUE
2023,"E38000265","70F","NHS Sussex ICB - 70F","E54000064","NHS Sussex Integrated Care Board","income","Income","rate_0_1",0.169832,892807,532,TRUE
2023,"E38000006","02P","NHS South Yorkshire ICB - 02P","E54000061","NHS South Yorkshire Integrated Care Board","employment","Employment","rate_0_1",0.187838,152884,148,TRUE
2023,"E38000007","99E","NHS Mid and South Essex ICB - 99E","E54000026","NHS Mid and South Essex Integrated Care Board","employment","Employment","rate_0_1",0.124781,163141,160,TRUE
2023,"E38000008","02Q","NHS Nottingham and Nottinghamshire ICB - 02Q","E54000060","NHS Nottingham and Nottinghamshire Integrated Care Board","employment","Employment","rate_0_1",0.142925,72656,69,TRUE
2023,"E38000014","00Q","NHS Lancashire and South Cumbria ICB - 00Q","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","employment","Employment","rate_0_1",0.201478,95959,91,TRUE
2023,"E38000015","00R","NHS Lancashire and South Cumbria ICB - 00R","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","employment","Employment","rate_0_1",0.260448,87400,94,TRUE
2023,"E38000016","00T","NHS Greater Manchester ICB - 00T","E54000057","NHS Greater Manchester Integrated Care Board","employment","Employment","rate_0_1",0.187534,181037,177,TRUE
2023,"E38000021","09D","NHS Sussex ICB - 09D","E54000064","NHS Sussex Integrated Care Board","employment","Employment","rate_0_1",0.128092,196302,165,TRUE
2023,"E38000024","00V","NHS Greater Manchester ICB - 00V","E54000057","NHS Greater Manchester Integrated Care Board","employment","Employment","rate_0_1",0.156277,118866,120,TRUE
2023,"E38000025","02T","NHS West Yorkshire ICB - 02T","E54000054","NHS West Yorkshire Integrated Care Board","employment","Employment","rate_0_1",0.165341,127353,129,TRUE
2023,"E38000028","04Y","NHS Staffordshire and Stoke-on-Trent ICB - 04Y","E54000010","NHS Staffordshire and Stoke-on-Trent Integrated Care Board","employment","Employment","rate_0_1",0.135355,85344,84,TRUE
2023,"E38000030","99F","NHS Mid and South Essex ICB - 99F","E54000026","NHS Mid and South Essex Integrated Care Board","employment","Employment","rate_0_1",0.098241,103332,110,TRUE
2023,"E38000034","00X","NHS Lancashire and South Cumbria ICB - 00X","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","employment","Employment","rate_0_1",0.119493,111091,107,TRUE
2023,"E38000044","02X","NHS South Yorkshire ICB - 02X","E54000061","NHS South Yorkshire Integrated Care Board","employment","Employment","rate_0_1",0.182283,192258,199,TRUE
2023,"E38000045","11J","NHS Dorset ICB - 11J","E54000041","NHS Dorset Integrated Care Board","employment","Employment","rate_0_1",0.116495,463283,463,TRUE
2023,"E38000049","06K","NHS Hertfordshire and West Essex ICB - 06K","E54000025","NHS Hertfordshire and West Essex Integrated Care Board","employment","Employment","rate_0_1",0.099438,359684,342,TRUE
2023,"E38000050","01A","NHS Lancashire and South Cumbria ICB - 01A","E54000048","NHS Lancashire and South Cumbria Integrated Care Board","employment","Employment","rate_0_1",0.173575,240515,244,TRUE
2023,"E38000051","03W","NHS Leicester, Leicestershire and Rutland ICB - 03W","E54000015","NHS Leicester, Leicestershire and Rutland Integrated Care Board","employment","Employment","rate_0_1",0.084226,209773,200,TRUE
2023,"E38000052","02Y","NHS Humber and North Yorkshire ICB - 02Y","E54000051","NHS Humber and North Yorkshire Integrated Care Board","employment","Employment","rate_0_1",0.112536,187062,199,TRUE
